STATEFIPS,STATE,ZIPCODE,AGI_STUB,N1,MARS1,MARS2,A00100
53,WA,98027,0,13750,6330,6310,1688371
53,WA,98028,0,10650,4980,4770,1007586
53,WA,98029,0,11990,4830,6160,1527822
53,WA,98030,0,16290,7670,5570,816718
53,WA,98031,0,19320,8860,7310,1096495
53,WA,98032,0,16700,8310,5000,892520
53,WA,98033,0,18830,9270,8120,3353340
53,WA,98034,0,24930,12690,9910,2260392
53,WA,98036,0,18210,8760,7290,1177252
53,WA,98037,0,13200,6530,4980,783958
53,WA,98038,0,15170,5940,7780,1426752
53,WA,98039,0,1510,630,800,1257108
53,WA,98040,0,12140,5340,5940,3327103
53,WA,98042,0,21820,9500,9860,1635881
53,WA,98043,0,10890,6040,3530,573484
53,WA,98045,0,7230,3250,3330,682014
53,WA,98047,0,3050,1400,1060,148401
53,WA,98051,0,1700,760,820,147698
53,WA,98052,0,30850,13690,14860,3975099
53,WA,98053,0,9560,3470,5630,1574364
53,WA,98055,0,11330,5990,3740,678427
53,WA,98056,0,17380,8670,6420,1329144
53,WA,98057,0,7040,4260,1660,415228
53,WA,98058,0,20700,9670,8480,1462729
53,WA,98059,0,17440,7340,8290,1628093
53,WA,98065,0,6080,2040,3510,782942
53,WA,98070,0,5130,2370,2360,508976
53,WA,98072,0,12120,5460,5800,1489994
53,WA,98074,0,11590,3870,7120,2090746
53,WA,98075,0,9800,3260,6000,1891264
53,WA,98077,0,6170,2400,3460,1053327
53,WA,98087,0,16630,8470,5870,969656
53,WA,98092,0,20170,8860,8720,1490219
53,WA,98101,0,7850,5860,1630,1256231
53,WA,98102,0,16420,13030,2810,1691833
53,WA,98103,0,28640,19110,8080,2637151
53,WA,98104,0,6750,5070,1250,656126
53,WA,98105,0,16400,11040,4640,1947633
53,WA,98106,0,12610,6980,3660,674839
53,WA,98107,0,15010,10270,3990,1308531
53,WA,98108,0,11870,6350,3740,647765
53,WA,98109,0,15870,11570,3670,1927314
53,WA,98110,0,11440,4790,5870,1659500
53,WA,98112,0,12230,7460,4110,2883202
53,WA,98115,0,26070,14590,9990,2859412
53,WA,98116,0,13640,7800,4890,1483740
53,WA,98117,0,17620,9290,7220,1798920
53,WA,98118,0,22700,11720,7180,1400333
53,WA,98119,0,12910,8750,3540,1579466
53,WA,98121,0,9250,7040,1860,1257019
53,WA,98122,0,20280,15200,3700,1823231
53,WA,98125,0,20530,12030,6530,1410858
53,WA,98126,0,10940,6020,3700,836226
53,WA,98133,0,24340,14420,7430,1410720
53,WA,98134,0,500,390,80,80181
53,WA,98136,0,8460,4600,3270,1019999
53,WA,98144,0,15360,9130,4240,1306646
53,WA,98146,0,13180,6360,4630,811607
53,WA,98148,0,5210,2720,1510,257639
53,WA,98155,0,17550,9010,6870,1340033
53,WA,98164,0,120,70,40,22185
53,WA,98166,0,10790,5110,4280,908544
53,WA,98168,0,17370,8880,5100,767621
53,WA,98177,0,10260,4830,4750,1401840
53,WA,98178,0,12400,6320,3860,671403
53,WA,98188,0,12790,6720,3630,583618
53,WA,98198,0,17980,9100,5660,1032088
53,WA,98199,0,11050,5840,4550,1606779
53,WA,98201,0,12960,7380,3660,666830
53,WA,98203,0,16570,8270,6020,1031766
53,WA,98204,0,18900,9700,5480,829712
53,WA,98208,0,25650,11670,10790,1695450
53,WA,98220,0,320,150,140,14533
53,WA,98221,0,10840,4800,5120,861304
53,WA,98223,0,18950,8330,8590,1240033
53,WA,98225,0,20280,13020,5690,1063438
53,WA,98226,0,19560,9360,8030,1216542
53,WA,98229,0,14660,7260,6060,1030237
53,WA,98230,0,7210,3060,3340,503137
53,WA,98232,0,1870,790,930,156070
53,WA,98233,0,7330,3290,2790,385330
53,WA,98236,0,2810,1230,1370,250995
53,WA,98237,0,1460,610,670,71098
53,WA,98239,0,3340,1390,1740,246274
53,WA,98240,0,1480,630,730,88236
53,WA,98241,0,940,420,370,41489
53,WA,98244,0,1220,560,510,60567
53,WA,98245,0,1910,930,770,152570
53,WA,98247,0,3620,1400,1740,206720
53,WA,98248,0,10840,4530,5040,641164
53,WA,98249,0,2530,1140,1220,207749
53,WA,98250,0,4200,2110,1690,375441
53,WA,98251,0,2020,980,790,97513
53,WA,98252,0,4020,1800,1710,240912
53,WA,98253,0,890,370,480,71396
53,WA,98257,0,2060,890,970,145286
53,WA,98258,0,20630,8860,9350,1461432
53,WA,98260,0,2740,1270,1300,230838
53,WA,98261,0,1240,570,570,92835
53,WA,98262,0,450,220,190,29180
53,WA,98264,0,9140,3590,4730,605804
53,WA,98266,0,1420,620,560,54212
53,WA,98267,0,190,100,70,7790
53,WA,98270,0,22170,10190,9100,1293006
53,WA,98271,0,14030,6990,5210,775896
53,WA,98272,0,12000,5120,5360,816759
53,WA,98273,0,13260,5750,5170,711182
53,WA,98274,0,7910,3390,3540,512807
53,WA,98275,0,10750,4830,4880,1065834
53,WA,98276,0,590,210,310,28245
53,WA,98277,0,17730,7300,8630,948160
53,WA,98279,0,280,140,130,22198
53,WA,98281,0,650,310,270,58084
53,WA,98282,0,7460,3070,3860,548417
53,WA,98283,0,170,80,60,7569
53,WA,98284,0,10930,4920,4440,567912
53,WA,98290,0,15450,6860,7100,1179866
53,WA,98292,0,10520,4530,5010,764777
53,WA,98294,0,2970,1370,1180,157290
53,WA,98295,0,1090,480,490,56005
53,WA,98296,0,11700,4690,6210,1204708
53,WA,98303,0,490,200,280,30557
53,WA,98304,0,360,200,140,14877
53,WA,98305,0,170,70,90,9236
53,WA,98310,0,9150,4750,3150,440500
53,WA,98311,0,11660,5070,5300,664619
53,WA,98312,0,13820,6600,5490,760170
53,WA,98315,0,2010,780,1130,77416
53,WA,98320,0,530,210,280,28311
53,WA,98321,0,6730,2880,3200,453700
53,WA,98323,0,320,130,140,17779
53,WA,98325,0,970,430,460,50662
53,WA,98326,0,250,120,90,9688
53,WA,98327,0,3990,1450,2130,277207
53,WA,98328,0,4300,1730,2050,267775
53,WA,98329,0,3900,1570,1870,248947
53,WA,98330,0,130,60,50,4675
53,WA,98331,0,2180,940,880,105103
53,WA,98332,0,7100,2730,3850,747864
53,WA,98333,0,1830,670,1040,237486
53,WA,98335,0,13140,5460,6630,1383599
53,WA,98336,0,360,150,180,16211
53,WA,98337,0,3060,1790,850,131492
53,WA,98338,0,11900,4850,5630,726291
53,WA,98339,0,1710,770,730,81188
53,WA,98340,0,1220,470,680,91589
53,WA,98342,0,770,350,360,55503
53,WA,98346,0,4590,1990,2120,331207
53,WA,98349,0,1870,770,910,107675
53,WA,98351,0,350,140,180,19807
53,WA,98354,0,4420,2260,1610,270103
53,WA,98355,0,180,80,90,9125
53,WA,98356,0,910,370,390,44229
53,WA,98358,0,390,160,220,27891
53,WA,98359,0,2310,920,1160,155831
53,WA,98360,0,5940,2370,2840,380977
53,WA,98361,0,470,210,220,23578
53,WA,98362,0,10730,5060,4590,580289
53,WA,98363,0,5180,2230,2300,260492
53,WA,98365,0,2340,860,1400,208355
53,WA,98366,0,15440,6850,6500,854281
53,WA,98367,0,11750,4610,6010,764788
53,WA,98368,0,7870,3980,3280,520475
53,WA,98370,0,14050,6070,6790,1036528
53,WA,98371,0,10590,5000,4310,707705
53,WA,98372,0,11220,5440,4350,745500
53,WA,98373,0,12080,5600,4750,713227
53,WA,98374,0,17080,7130,7930,1164007
53,WA,98375,0,12370,4770,5770,743456
53,WA,98376,0,840,380,410,53341
53,WA,98377,0,680,310,310,30391
53,WA,98380,0,2340,890,1300,176624
53,WA,98381,0,160,70,70,7341
53,WA,98382,0,13360,5920,6380,811381
53,WA,98383,0,11020,5020,4880,757368
53,WA,98387,0,20670,8500,8690,1048328
53,WA,98388,0,3180,1420,1410,231096
53,WA,98390,0,5860,2850,2130,347092
53,WA,98391,0,21520,9020,10070,1714465
53,WA,98392,0,1490,740,560,81948
53,WA,98394,0,860,350,440,59530
53,WA,98402,0,2710,2020,470,185608
53,WA,98403,0,4100,2570,1200,317014
53,WA,98404,0,14210,6820,4020,541966
53,WA,98405,0,10430,5900,2670,436627
53,WA,98406,0,10500,5520,3810,695562
53,WA,98407,0,10320,5180,4110,808446
53,WA,98408,0,8890,4480,2750,383349
53,WA,98409,0,11160,5730,2970,430976
53,WA,98418,0,4580,2350,1260,192348
53,WA,98422,0,9800,4330,4410,823547
53,WA,98424,0,5160,2450,1710,297998
53,WA,98433,0,6960,2810,3620,227309
53,WA,98438,0,460,380,50,13461
53,WA,98439,0,1600,450,790,49637
53,WA,98443,0,2720,1280,1150,184325
53,WA,98444,0,14480,6820,4230,530323
53,WA,98445,0,13930,6230,5240,668508
53,WA,98446,0,4900,2210,2010,281652
53,WA,98465,0,3300,1830,1060,197226
53,WA,98466,0,13320,6430,4940,841023
53,WA,98467,0,7030,3130,2850,473309
53,WA,98498,0,12900,5880,5160,779039
53,WA,98499,0,13400,6320,4210,625702
53,WA,98501,0,19080,9080,7830,1290783
53,WA,98502,0,14860,7730,5640,1052721
53,WA,98503,0,17660,8310,6760,898272
53,WA,98506,0,8980,4660,3330,561751
53,WA,98512,0,13600,6290,5760,848432
53,WA,98513,0,15030,6030,6960,887198
53,WA,98516,0,10410,4020,5250,719784
53,WA,98520,0,8400,3680,3180,395367
53,WA,98524,0,1690,620,950,114502
53,WA,98526,0,120,40,40,4757
53,WA,98528,0,4570,1910,2160,262710
53,WA,98531,0,10530,4690,3770,451850
53,WA,98532,0,9780,4070,4380,550367
53,WA,98533,0,230,80,120,10355
53,WA,98535,0,200,90,70,6970
53,WA,98537,0,990,440,430,49622
53,WA,98538,0,180,70,90,9201
53,WA,98541,0,3840,1560,1690,188107
53,WA,98542,0,260,110,120,11440
53,WA,98546,0,1220,510,590,85617
53,WA,98547,0,530,270,200,22561
53,WA,98548,0,960,380,480,47509
53,WA,98550,0,4260,1950,1520,180673
53,WA,98552,0,130,60,60,4533
53,WA,98555,0,230,100,120,12922
53,WA,98557,0,1390,600,620,69701
53,WA,98560,0,120,50,60,4965
53,WA,98563,0,3440,1430,1610,204058
53,WA,98564,0,960,370,480,45390
53,WA,98568,0,1040,470,390,47033
53,WA,98569,0,2640,1160,1240,124228
53,WA,98570,0,1620,620,810,78384
53,WA,98572,0,340,120,180,14711
53,WA,98576,0,2270,990,980,116800
53,WA,98577,0,2380,960,1100,111748
53,WA,98579,0,5470,2220,2520,285134
53,WA,98580,0,4050,1580,1980,237748
53,WA,98581,0,150,60,90,5862
53,WA,98582,0,310,120,150,15802
53,WA,98584,0,14470,6250,6160,718431
53,WA,98585,0,310,130,150,15491
53,WA,98586,0,900,350,360,41249
53,WA,98588,0,660,270,310,34463
53,WA,98589,0,3390,1470,1520,186975
53,WA,98590,0,180,80,80,9316
53,WA,98591,0,1640,610,800,83579
53,WA,98592,0,930,370,490,65909
53,WA,98593,0,390,150,200,17107
53,WA,98595,0,1230,550,480,58554
53,WA,98596,0,2470,930,1190,118415
53,WA,98597,0,9860,3890,4590,504733
53,WA,98601,0,1280,480,680,76839
53,WA,98603,0,340,140,180,21266
53,WA,98604,0,15380,6000,7930,1056782
53,WA,98605,0,660,270,270,30779
53,WA,98606,0,4330,1660,2350,381192
53,WA,98607,0,12980,4700,7030,1411018
53,WA,98610,0,1210,520,510,65180
53,WA,98611,0,4170,1650,2070,238211
53,WA,98612,0,1210,490,600,66809
53,WA,98613,0,180,70,90,9421
53,WA,98616,0,110,30,60,5943
53,WA,98619,0,200,80,110,9781
53,WA,98620,0,2940,1160,1410,139133
53,WA,98624,0,590,270,280,31279
53,WA,98625,0,2890,1060,1500,190153
53,WA,98626,0,10120,4130,4230,507795
53,WA,98628,0,170,90,60,5826
53,WA,98629,0,3700,1350,2060,283561
53,WA,98631,0,1580,740,640,79950
53,WA,98632,0,20300,8910,8230,1049598
53,WA,98635,0,730,270,380,40288
53,WA,98638,0,660,280,330,32444
53,WA,98640,0,1760,760,830,85841
53,WA,98642,0,7800,2900,4200,697280
53,WA,98643,0,180,80,90,8196
53,WA,98645,0,540,190,290,31261
53,WA,98647,0,150,60,80,6599
53,WA,98648,0,1330,600,590,77883
53,WA,98649,0,460,160,250,28047
53,WA,98650,0,480,210,250,35855
53,WA,98651,0,400,140,220,33139
53,WA,98660,0,5290,2920,1600,323788
53,WA,98661,0,19800,9790,6300,1245832
53,WA,98662,0,14780,6690,6060,802758
53,WA,98663,0,6780,3430,2350,355440
53,WA,98664,0,10740,5250,3870,698986
53,WA,98665,0,12320,5640,4800,741886
53,WA,98671,0,9990,3840,4990,732656
53,WA,98672,0,2860,1170,1300,203612
53,WA,98674,0,5650,2200,2700,347699
53,WA,98675,0,2210,820,1210,148247
53,WA,98682,0,25480,10850,10710,1385768
53,WA,98683,0,15370,6910,6440,1118109
53,WA,98684,0,13030,5860,5310,709421
53,WA,98685,0,12760,5090,6340,1039266
53,WA,98686,0,8630,3680,4030,631345
53,WA,98801,0,18550,8080,7310,1171224
53,WA,98802,0,13550,5530,5870,741651
53,WA,98812,0,2320,730,870,95624
53,WA,98813,0,1620,350,360,41416
53,WA,98814,0,210,90,120,9896
53,WA,98815,0,3230,1350,1420,173984
53,WA,98816,0,3550,1460,1510,214345
53,WA,98822,0,850,340,410,41298
53,WA,98823,0,4760,1800,2170,258629
53,WA,98826,0,3430,1580,1560,212135
53,WA,98827,0,130,50,60,5501
53,WA,98828,0,1030,430,470,54908
53,WA,98830,0,200,70,100,9311
53,WA,98831,0,1530,600,680,82413
53,WA,98832,0,190,100,30,5751
53,WA,98837,0,17780,7270,7110,936122
53,WA,98840,0,1840,810,770,84075
53,WA,98841,0,3880,1680,1420,161627
53,WA,98843,0,750,230,320,38679
53,WA,98844,0,1830,760,810,75296
53,WA,98846,0,530,210,210,25574
53,WA,98847,0,910,400,340,40544
53,WA,98848,0,5410,1950,2020,251212
53,WA,98849,0,440,200,180,16667
53,WA,98850,0,700,260,290,27791
53,WA,98851,0,1530,680,660,65500
53,WA,98855,0,2320,880,1140,97238
53,WA,98856,0,1200,550,500,57292
53,WA,98857,0,1650,570,660,87462
53,WA,98858,0,700,260,330,38588
53,WA,98862,0,1230,530,590,85654
53,WA,98901,0,11660,4780,4020,485049
53,WA,98902,0,19020,8610,5780,737435
53,WA,98903,0,6700,2790,2730,351157
53,WA,98908,0,16960,7330,7540,1274604
53,WA,98922,0,2660,1240,1170,177032
53,WA,98923,0,790,340,340,32842
53,WA,98926,0,12370,6350,5030,666419
53,WA,98930,0,6200,2250,2200,236438
53,WA,98932,0,2120,740,720,71382
53,WA,98933,0,600,230,220,27443
53,WA,98935,0,1720,610,570,61162
53,WA,98936,0,2650,980,1190,143927
53,WA,98937,0,1930,790,890,118700
53,WA,98938,0,810,310,300,36962
53,WA,98942,0,7820,3120,3540,524019
53,WA,98944,0,9940,4170,3040,347594
53,WA,98946,0,210,100,110,10688
53,WA,98947,0,1240,470,550,48771
53,WA,98948,0,5540,2240,1650,179556
53,WA,98951,0,5280,2090,1690,185345
53,WA,98952,0,690,310,180,23212
53,WA,98953,0,2800,1110,1170,147147
53,WA,99001,0,2160,990,790,84498
53,WA,99003,0,2250,890,1170,133307
53,WA,99004,0,7710,3870,3130,369599
53,WA,99005,0,4080,1450,2340,451056
53,WA,99006,0,5080,1870,2700,269939
53,WA,99008,0,270,100,120,15537
53,WA,99009,0,1550,590,780,76699
53,WA,99011,0,1020,370,610,38352
53,WA,99012,0,390,160,200,21249
53,WA,99013,0,360,120,150,14415
53,WA,99016,0,6110,2420,3070,433376
53,WA,99018,0,110,40,60,4774
53,WA,99019,0,5020,2040,2540,491455
53,WA,99021,0,4280,1710,2160,273130
53,WA,99022,0,3850,1620,1800,203774
53,WA,99023,0,250,110,130,17992
53,WA,99025,0,2390,960,1220,157584
53,WA,99026,0,4220,1570,2340,289992
53,WA,99027,0,2910,1270,1370,165204
53,WA,99029,0,720,320,320,34883
53,WA,99030,0,460,190,240,25714
53,WA,99031,0,590,250,290,35897
53,WA,99032,0,300,120,140,13555
53,WA,99033,0,360,140,170,16317
53,WA,99034,0,130,50,60,5321
53,WA,99036,0,750,290,400,61465
53,WA,99037,0,7180,3120,3220,445075
53,WA,99040,0,410,150,90,14327
53,WA,99101,0,530,210,300,23585
53,WA,99103,0,220,90,110,12273
53,WA,99109,0,2090,820,1030,106186
53,WA,99110,0,660,250,340,29806
53,WA,99111,0,1860,790,890,103678
53,WA,99113,0,390,170,200,23460
53,WA,99114,0,5080,2110,2460,252890
53,WA,99115,0,480,210,250,25249
53,WA,99116,0,600,270,220,30255
53,WA,99117,0,200,80,100,10566
53,WA,99118,0,300,120,140,13540
53,WA,99119,0,390,140,190,20215
53,WA,99122,0,1510,580,770,84526
53,WA,99123,0,480,210,240,28335
53,WA,99125,0,230,120,110,10162
53,WA,99126,0,300,90,170,14583
53,WA,99128,0,120,50,80,7540
53,WA,99129,0,220,80,100,7418
53,WA,99130,0,380,160,180,19653
53,WA,99133,0,700,310,290,35879
53,WA,99134,0,230,90,140,12783
53,WA,99135,0,100,40,50,5918
53,WA,99137,0,140,50,80,5773
53,WA,99138,0,450,190,130,17166
53,WA,99139,0,480,150,280,24075
53,WA,99140,0,130,70,40,4166
53,WA,99141,0,2190,870,1100,103882
53,WA,99143,0,270,110,150,13548
53,WA,99148,0,940,370,490,50473
53,WA,99150,0,150,50,70,6998
53,WA,99153,0,200,80,100,9380
53,WA,99155,0,470,210,90,15366
53,WA,99156,0,3230,1300,1600,182935
53,WA,99157,0,300,130,150,11958
53,WA,99158,0,260,100,140,13473
53,WA,99159,0,560,250,260,31960
53,WA,99161,0,670,270,370,38215
53,WA,99163,0,10570,6380,3570,571273
53,WA,99166,0,1170,450,600,60961
53,WA,99167,0,250,80,150,12144
53,WA,99169,0,1170,520,510,62897
53,WA,99170,0,480,210,240,24012
53,WA,99171,0,450,200,210,22685
53,WA,99173,0,570,200,300,21496
53,WA,99179,0,220,90,120,12790
53,WA,99180,0,450,230,190,20574
53,WA,99181,0,700,260,360,30631
53,WA,99185,0,600,230,330,36397
53,WA,99201,0,5380,3550,1110,251231
53,WA,99202,0,6970,3830,1990,272839
53,WA,99203,0,10260,4900,4500,896076
53,WA,99204,0,3270,2210,720,169134
53,WA,99205,0,19530,9970,6580,806487
53,WA,99206,0,16480,7630,6590,847733
53,WA,99207,0,12560,6420,3520,399703
53,WA,99208,0,22720,9860,10230,1397945
53,WA,99212,0,9100,4460,3430,469206
53,WA,99216,0,11160,5420,4020,477164
53,WA,99217,0,7640,3470,3150,386390
53,WA,99218,0,6070,2780,2630,355764
53,WA,99223,0,14560,6670,6480,1209413
53,WA,99224,0,9060,4080,4130,637525
53,WA,99301,0,30740,10950,12370,1558445
53,WA,99320,0,3920,1460,1830,230255
53,WA,99321,0,510,140,170,14401
53,WA,99322,0,120,40,70,7142
53,WA,99323,0,1660,600,840,99434
53,WA,99324,0,3900,1820,1610,178443
53,WA,99326,0,1410,510,610,70111
53,WA,99328,0,1520,640,720,78536
53,WA,99329,0,130,40,80,7455
53,WA,99330,0,680,220,310,31179
53,WA,99336,0,21070,9110,7350,962455
53,WA,99337,0,13110,5130,6210,820131
53,WA,99338,0,6050,2060,3510,561195
53,WA,99341,0,340,160,140,14893
53,WA,99343,0,1100,400,470,55688
53,WA,99344,0,7110,2390,2840,323795
53,WA,99347,0,980,410,490,50678
53,WA,99348,0,540,170,230,25954
53,WA,99349,0,3110,830,1280,119599
53,WA,99350,0,5430,2090,2320,292942
53,WA,99352,0,14900,6320,6920,1232360
53,WA,99353,0,6850,2470,3680,537938
53,WA,99354,0,10370,4720,4310,688396
53,WA,99356,0,120,40,60,5109
53,WA,99357,0,2090,610,760,80524
53,WA,99360,0,590,230,320,35944
53,WA,99361,0,770,320,390,43361
53,WA,99362,0,17150,7390,7260,1014868
53,WA,99371,0,130,50,60,5489
53,WA,99401,0,120,60,60,6014
53,WA,99402,0,790,300,400,49744
53,WA,99403,0,8750,3970,3650,474262
53,WA,99999,0,58460,29790,21120,4395414
54,WV,0,0,774140,338510,329800,39175316
54,WV,24701,0,8080,3440,3150,334336
54,WV,24712,0,850,400,370,41055
54,WV,24715,0,180,80,70,5905
54,WV,24726,0,150,60,100,6147
54,WV,24731,0,170,60,80,6329
54,WV,24733,0,380,130,180,12543
54,WV,24736,0,240,90,110,7890
54,WV,24740,0,7100,3040,2760,307057
54,WV,24747,0,850,300,450,31896
54,WV,24801,0,1340,520,520,53464
54,WV,24808,0,150,60,80,6174
54,WV,24815,0,120,40,60,3793
54,WV,24818,0,340,100,190,12737
54,WV,24822,0,230,60,140,9343
54,WV,24823,0,110,40,60,3621
54,WV,24827,0,390,110,230,15588
54,WV,24828,0,210,60,100,7835
54,WV,24839,0,310,100,170,12633
54,WV,24844,0,580,190,330,26167
54,WV,24849,0,110,30,70,5356
54,WV,24850,0,250,80,130,8688
54,WV,24860,0,180,60,100,6910
54,WV,24868,0,430,150,150,13875
54,WV,24870,0,1240,420,650,55391
54,WV,24872,0,240,70,130,9932
54,WV,24873,0,140,50,70,5539
54,WV,24874,0,1170,420,600,60617
54,WV,24879,0,140,40,80,4980
54,WV,24882,0,140,40,70,4840
54,WV,24892,0,420,130,190,13531
54,WV,24901,0,4300,1990,1780,253496
54,WV,24910,0,1510,640,630,56353
54,WV,24915,0,190,70,90,7007
54,WV,24916,0,150,80,70,5931
54,WV,24918,0,570,190,310,24387
54,WV,24920,0,150,70,70,4903
54,WV,24924,0,220,110,80,7604
54,WV,24925,0,470,180,210,23027
54,WV,24927,0,160,80,70,5089
54,WV,24931,0,640,260,320,28747
54,WV,24934,0,230,100,110,9159
54,WV,24935,0,230,90,120,9301
54,WV,24938,0,690,300,320,28392
54,WV,24941,0,430,190,190,15230
54,WV,24944,0,260,110,130,12076
54,WV,24945,0,220,90,110,8754
54,WV,24946,0,510,230,230,19475
54,WV,24951,0,640,240,340,27098
54,WV,24954,0,1440,650,630,53387
54,WV,24957,0,250,100,110,13371
54,WV,24963,0,1530,560,760,66037
54,WV,24966,0,530,240,240,19447
54,WV,24970,0,1850,820,760,71327
54,WV,24976,0,450,190,210,17969
54,WV,24977,0,160,60,90,7403
54,WV,24981,0,310,120,140,11736
54,WV,24983,0,1010,410,490,39958
54,WV,24986,0,2320,1060,910,93913
54,WV,24991,0,170,70,80,6136
54,WV,25003,0,1020,350,550,51026
54,WV,25005,0,140,40,60,5535
54,WV,25007,0,200,50,120,8376
54,WV,25009,0,350,110,200,15474
54,WV,25015,0,1860,800,770,87630
54,WV,25019,0,170,50,100,6407
54,WV,25024,0,180,70,100,8043
54,WV,25030,0,180,60,90,7073
54,WV,25033,0,900,350,460,44040
54,WV,25035,0,480,220,190,17387
54,WV,25039,0,470,190,200,17604
54,WV,25043,0,640,230,310,24850
54,WV,25044,0,120,40,60,4398
54,WV,25045,0,2190,850,1010,103052
54,WV,25047,0,100,40,50,4378
54,WV,25049,0,250,70,120,11078
54,WV,25053,0,1590,540,780,75063
54,WV,25059,0,250,90,130,10370
54,WV,25060,0,160,50,80,6375
54,WV,25063,0,520,180,270,20261
54,WV,25064,0,4600,2420,1350,180566
54,WV,25067,0,450,190,200,18488
54,WV,25071,0,4750,1930,2210,265803
54,WV,25075,0,250,100,110,8298
54,WV,25081,0,430,140,230,22958
54,WV,25082,0,780,260,440,43767
54,WV,25083,0,190,80,90,7472
54,WV,25085,0,390,160,160,14314
54,WV,25103,0,170,70,70,7107
54,WV,25106,0,260,110,100,9465
54,WV,25107,0,230,100,100,9227
54,WV,25108,0,280,90,150,11426
54,WV,25111,0,180,50,100,6802
54,WV,25113,0,300,110,140,10870
54,WV,25114,0,140,50,70,4344
54,WV,25118,0,210,70,100,7775
54,WV,25119,0,190,70,90,6216
54,WV,25121,0,240,80,130,9746
54,WV,25123,0,1210,450,620,50601
54,WV,25124,0,510,190,300,25446
54,WV,25125,0,270,90,140,12255
54,WV,25130,0,1450,550,690,77990
54,WV,25132,0,110,50,50,3995
54,WV,25133,0,240,80,110,8515
54,WV,25136,0,630,330,200,25028
54,WV,25139,0,210,70,110,11345
54,WV,25140,0,270,80,150,11068
54,WV,25142,0,130,50,70,4556
54,WV,25143,0,4120,1990,1470,173882
54,WV,25148,0,120,40,60,4580
54,WV,25154,0,310,100,160,14530
54,WV,25159,0,2330,910,1080,113663
54,WV,25160,0,110,40,60,4782
54,WV,25161,0,210,60,90,7788
54,WV,25164,0,420,150,210,16323
54,WV,25165,0,260,110,110,12336
54,WV,25168,0,1130,440,590,55742
54,WV,25169,0,140,40,70,5639
54,WV,25173,0,150,50,70,5949
54,WV,25174,0,140,50,70,6839
54,WV,25177,0,11220,5320,4210,486405
54,WV,25181,0,540,200,260,22703
54,WV,25187,0,250,80,150,11535
54,WV,25193,0,150,60,80,7589
54,WV,25202,0,630,230,310,30959
54,WV,25203,0,110,40,50,5414
54,WV,25206,0,220,70,110,9075
54,WV,25208,0,310,100,190,13705
54,WV,25209,0,390,120,200,18157
54,WV,25213,0,2620,1020,1290,180165
54,WV,25214,0,260,120,110,9499
54,WV,25234,0,380,160,170,22844
54,WV,25235,0,340,120,180,14927
54,WV,25239,0,690,280,350,31622
54,WV,25241,0,740,280,380,38584
54,WV,25243,0,380,130,210,14853
54,WV,25244,0,280,100,160,9930
54,WV,25245,0,420,140,240,23111
54,WV,25248,0,1280,470,660,65275
54,WV,25251,0,160,50,70,7022
54,WV,25252,0,420,150,240,17537
54,WV,25253,0,790,270,440,35959
54,WV,25259,0,270,100,130,11498
54,WV,25260,0,670,300,270,27965
54,WV,25261,0,150,50,70,6115
54,WV,25262,0,410,160,200,20706
54,WV,25264,0,150,50,80,7200
54,WV,25266,0,280,110,140,12422
54,WV,25267,0,310,120,160,14402
54,WV,25268,0,210,70,110,8770
54,WV,25270,0,340,90,190,14022
54,WV,25271,0,3900,1570,1800,204912
54,WV,25275,0,890,300,470,41128
54,WV,25276,0,2820,1130,1340,125309
54,WV,25285,0,240,90,120,9914
54,WV,25286,0,530,190,290,23720
54,WV,25287,0,260,100,120,10779
54,WV,25301,0,1290,900,210,76799
54,WV,25302,0,7310,3810,2180,339557
54,WV,25303,0,3720,1890,1300,203737
54,WV,25304,0,3990,2130,1320,356126
54,WV,25306,0,2990,1410,1100,116533
54,WV,25309,0,5820,2680,2240,355417
54,WV,25311,0,4520,2490,1350,262088
54,WV,25312,0,3770,1520,1740,187057
54,WV,25313,0,5990,2690,2420,323801
54,WV,25314,0,7190,3350,3070,808481
54,WV,25315,0,1370,670,450,46782
54,WV,25320,0,2200,860,1050,108144
54,WV,25401,0,6600,3390,1820,253192
54,WV,25403,0,6030,2380,2830,403471
54,WV,25404,0,9800,4730,3270,422341
54,WV,25405,0,5730,2550,2250,280462
54,WV,25411,0,5650,2500,2420,253461
54,WV,25413,0,3730,1610,1570,184989
54,WV,25414,0,8280,3490,3670,565391
54,WV,25419,0,4900,2140,2120,272072
54,WV,25420,0,1840,790,820,90305
54,WV,25422,0,620,260,280,27253
54,WV,25425,0,5650,2490,2520,371986
54,WV,25427,0,6710,2800,3040,355216
54,WV,25428,0,5300,2260,2170,268153
54,WV,25430,0,3650,1480,1670,204657
54,WV,25431,0,120,50,50,4406
54,WV,25434,0,840,340,400,34916
54,WV,25437,0,190,80,90,7237
54,WV,25438,0,3250,1430,1110,151246
54,WV,25442,0,890,390,400,57757
54,WV,25443,0,3310,1550,1450,263607
54,WV,25444,0,400,170,190,16726
54,WV,25446,0,630,250,300,39433
54,WV,25501,0,420,140,210,16565
54,WV,25502,0,440,170,210,18452
54,WV,25503,0,280,110,140,11007
54,WV,25504,0,5550,2440,2440,338938
54,WV,25505,0,110,30,60,3644
54,WV,25506,0,1480,520,710,54565
54,WV,25508,0,3120,1040,1680,162387
54,WV,25510,0,2280,910,1090,119447
54,WV,25511,0,300,100,160,11485
54,WV,25512,0,360,140,170,11873
